gene,pval,qval,log2fc,mean,zero_mean,zero_variance,FDR
HAUS2,0.7811202411741249,0.8790869060546703,0.03168195963725164,34.331297618586845,False,False,0.8790869060546703
ECT2,0.5515673446241796,0.7290271146211297,-0.05102145625293822,32.16137583662824,False,False,0.7290271146211297
ZNF334,0.7608823792547115,0.8679247064515089,-0.03181850885014269,40.06037251542254,False,False,0.8679247064515089
THAP1,0.7811202411741249,0.8790869060546703,-0.03609174158712542,37.95430039196479,False,False,0.8790869060546703
RBM23,0.6623751309779664,0.8074797106657868,-0.08997881443098388,45.97320212387457,False,False,0.8074797106657868
MTPAP,0.20875968480124474,0.4366090706315623,0.123047863565893,56.1734190219786,False,False,0.4366090706315623
DOK4,0.0005535752815189579,0.03671255711091498,0.49413562038408543,37.58947079356123,False,False,0.03671255711091498
C19orf73,0.9262055959936603,0.9599810745390263,-0.03130623215795152,34.913239548845986,False,False,0.9599810745390263
TMEM38B,0.2838351887755598,0.510627369753445,-0.0768640441644697,53.128706769245426,False,False,0.510627369753445
LMBR1L,0.045722962819400546,0.21855127384328812,0.2648694424757918,50.771760987072454,False,False,0.21855127384328812
DALRD3,0.7608823792547115,0.8679247064515089,0.04807434413154139,49.42365143938762,False,False,0.8679247064515089
SDAD1,0.07844568999998841,0.2720166045857919,0.16094804068091378,42.68585595851991,False,False,0.2720166045857919
MSTO1,0.4507351553552438,0.6512026688169029,0.10590067734280355,54.782347237191544,False,False,0.6512026688169029
WDR11,0.8426765356863225,0.9143285017184087,-0.036700469221301844,60.159922995218416,False,False,0.9143285017184087
ARMC1,0.8426765356863225,0.9143285017184087,0.007425836180995843,35.37895705060261,False,False,0.9143285017184087
DARS2,0.7811202411741249,0.8790869060546703,-0.052297186728304995,31.19489837274319,False,False,0.8790869060546703
RFWD3,0.2285672846295076,0.4577530541725056,0.12636106961691684,35.309198146913104,False,False,0.4577530541725056
ARHGEF10L,0.32102426893048774,0.5428047197314095,0.04791385937210414,67.07670016405058,False,False,0.5428047197314095
TMEM33,0.07844568999998841,0.2720166045857919,-0.15605920146548571,60.17190551757812,False,False,0.2720166045857919
ELAC2,0.7608823792547115,0.8679247064515089,0.039598084612627066,52.16236402930283,False,False,0.8679247064515089
TSR1,0.8015074505848662,0.8909222851238603,0.10873463375101637,38.221490627381854,False,False,0.8909222851238603
PNPO,0.0010825046496190838,0.0494557618071652,-0.4450009200604558,82.24546739531726,False,False,0.0494557618071652
SHQ1,0.06987776117186384,0.25947184727332867,0.2053338011552613,36.70743812002787,False,False,0.25947184727332867
CEP55,0.5874826975965008,0.7535139576894534,0.09114997723681702,35.16208146258098,False,False,0.7535139576894534
CENPQ,0.3082893602150767,0.5327615608536065,0.16220309131761884,25.58501229635099,False,False,0.5327615608536065
MRPS18A,0.09288181160903211,0.2946831550414817,-0.16105503031440815,49.1321537669112,False,False,0.2946831550414817
ASPM,0.051773021863578635,0.22566695489794947,0.2858417955950783,28.222387872091154,False,False,0.22566695489794947
PRMT6,0.5693898459625074,0.7418265258304658,-0.08431949268622316,39.13654708862305,False,False,0.7418265258304658
CEP72,0.09288181160903211,0.2946831550414817,0.19204428000468865,32.982035892765694,False,False,0.2946831550414817
MRPS10,0.4195998914812339,0.6257137969114499,0.060676794764232614,47.1936771113698,False,False,0.6257137969114499
INTS10,0.005685944009974243,0.09385104550986031,-0.26232293270540263,69.6456410477801,False,False,0.09385104550986031
KLHL11,0.06589091634621466,0.2514290833479088,0.18331219098117202,33.84023470994903,False,False,0.2514290833479088
RMDN3,0.03539649957392386,0.1950972390873736,-0.14532387889598095,58.06185727003144,False,False,0.1950972390873736
MRM3,0.4507351553552438,0.6512026688169029,0.025067155179935487,47.76611979414777,False,False,0.6512026688169029
FAIM,0.9683369183479092,0.9818147843822327,-0.0004259725686420111,49.429589806533436,False,False,0.9818147843822327
SMG8,0.24967790631269726,0.47804121487001633,0.061290587665652846,37.40902682048518,False,False,0.47804121487001633
RNF220,0.27211434718582883,0.49994357719982035,0.08714623535807887,39.78416405654535,False,False,0.49994357719982035
ANTXR1,0.16474235681902172,0.3882103703798216,0.18727996250065596,42.93320455783751,False,False,0.3882103703798216
ASF1B,0.37534599548446845,0.5896609742272984,0.13482655865858167,36.20026490746474,False,False,0.5896609742272984
SLC25A36,0.9472528184220939,0.9714026990668959,0.023253014587748703,44.98281674268769,False,False,0.9714026990668959
RIC8B,0.624443932080426,0.7814206732912298,0.06956752252439379,49.12440286031583,False,False,0.7814206732912298
SLC4A1AP,0.9262055959936603,0.9599810745390263,-0.013811517398577547,47.304426239758,False,False,0.9599810745390263
NUDT11,0.9683369183479092,0.9818147843822327,-0.04178867381280076,30.26621618503477,False,False,0.9818147843822327
INTS13,0.3082893602150767,0.5327615608536065,0.08054975099871632,36.95036781124952,False,False,0.5327615608536065
EVA1B,0.4350067383993107,0.6382467433670959,0.08822150437164243,49.011338582852986,False,False,0.6382467433670959
CCDC198,0.015463118729856885,0.13909289541008357,-0.44491404127478545,103.42860487030774,False,False,0.13909289541008357
RESF1,0.09288181160903211,0.2946831550414817,0.20019817746723664,47.38218195845441,False,False,0.2946831550414817
RPRD1A,0.24967790631269726,0.47804121487001633,-0.0808302737312805,48.417097417319695,False,False,0.47804121487001633
APPL2,0.19933583146564782,0.42673966095208626,0.1253538859568574,34.191442257020526,False,False,0.42673966095208626
PLEKHG6,0.00846220838932997,0.1100324960138949,0.2590373916480371,32.99581723096894,False,False,0.1100324960138949
MAP1S,0.031027588621742597,0.1822550705613026,0.29574674968780806,40.357075016673015,False,False,0.1822550705613026
LGI2,0.1281064902838661,0.3416480815396907,0.12089112462097691,35.278704015220086,False,False,0.3416480815396907
N4BP2,0.4998018503261805,0.6890056352693577,0.0658485720519897,40.07015712086747,False,False,0.6890056352693577
GOLPH3L,0.260729211005852,0.4886823937643111,-0.12981077841103889,39.304922243443926,False,False,0.4886823937643111
ATF7IP,0.4831380485030482,0.6763640244724144,0.10901957279018366,54.973740926602986,False,False,0.6763640244724144
ZNF532,0.19933583146564782,0.42673966095208626,0.16427786708646613,62.89570040819121,False,False,0.42673966095208626
SBNO1,0.04027985378867424,0.2066827883116582,-0.1925414576336007,52.3760502512862,False,False,0.2066827883116582
ARL8B,0.7608823792547115,0.8679247064515089,0.023165188183188752,64.46241434609018,False,False,0.8679247064515089
C1orf112,0.04292853120249003,0.2119281250906278,0.23084472082245713,31.890624627834413,False,False,0.2119281250906278
ATAD3A,0.1093769689410938,0.3175089514146625,0.11392627367946816,100.31811635087175,False,False,0.3175089514146625
DPPA4,0.10363888953138498,0.30854873258233567,0.18669062626616187,33.92290613127918,False,False,0.30854873258233567
BBS7,0.031027588621742597,0.1822550705613026,0.24593637326572612,28.573402451305853,False,False,0.1822550705613026
RCBTB1,0.020585828215956562,0.15597853377553,0.18327672221633237,39.14186161320384,False,False,0.15597853377553
P3H2,0.5340234431347741,0.7152914266919593,-0.17054436358970376,57.877554544588406,False,False,0.7152914266919593
DNAJC11,0.1281064902838661,0.3416480815396907,-0.2126338394615197,71.63718265440406,False,False,0.3416480815396907
EXD2,0.0018748059585068139,0.06032962547869839,0.26925216279661535,45.15488536183427,False,False,0.06032962547869839
HMG20A,0.8220307333720004,0.9036379907071128,-0.013114831634906822,45.305450346411725,False,False,0.9036379907071128
TBC1D13,0.989443175779737,0.989443175779737,-0.01582625877587708,59.33398930619403,False,False,0.989443175779737
MACO1,0.17293466931756118,0.39670346967305165,0.10159328461725392,63.84044144793255,False,False,0.39670346967305165
KLHDC8A,0.003454092636442788,0.07608461434773917,0.28108998661097256,36.47627351342177,False,False,0.07608461434773917
VPS35,0.6058371434771839,0.7682684302486693,0.04157401479391266,61.472655505668826,False,False,0.7682684302486693
TRIM62,0.2958931880403344,0.521420157934315,0.09505240053973876,34.91354909757288,False,False,0.521420157934315
ETNK2,0.36125999554501764,0.5777349781823217,-0.31746728980952765,67.20942222781298,False,False,0.5777349781823217
RAVER2,0.022077450400079766,0.16000746758820053,0.22827953674651824,42.49381879480873,False,False,0.16000746758820053
LRRC1,0.023662213507303628,0.16584164262334813,0.20247556817470186,37.116113337074836,False,False,0.16584164262334813
PANK4,0.7011928886270138,0.8304001547789066,0.015090197188607405,40.83725598963295,False,False,0.8304001547789066
EDEM2,0.013350786562027319,0.13196025841730313,0.17334864988396356,51.874540654624376,False,False,0.13196025841730313
USP40,0.23895815362175832,0.46777853538546277,0.07756926584074308,49.55252326407083,False,False,0.46777853538546277
CCDC87,0.18142780725205976,0.4073979026195221,0.13776333389422463,38.76317484785871,False,False,0.4073979026195221
MOB1A,0.7011928886270138,0.8304001547789066,-0.0031561473026365445,106.94000113882669,False,False,0.8304001547789066
PARVA,0.8842802463955904,0.9378023384569044,-0.028836733030750756,82.8237728956269,False,False,0.9378023384569044
COA1,0.4195998914812339,0.6257137969114499,0.09784068127651724,64.10130486837247,False,False,0.6257137969114499
SMU1,0.6623751309779664,0.8074797106657868,0.024824647747556754,49.567719529314736,False,False,0.8074797106657868
RNPEPL1,0.07406050117984497,0.2649538772874461,0.18645296953861487,48.87094488376525,False,False,0.2649538772874461
UBA6,0.6816786816816041,0.8196712143978893,-0.03429086433885367,40.179404188946975,False,False,0.8196712143978893
VRTN,0.8220307333720004,0.9036379907071128,0.04868753544949523,27.756847521153887,False,False,0.9036379907071128
NUP133,0.6432933289838867,0.7946893087320641,-0.009909781716852455,43.391794902522385,False,False,0.7946893087320641
SLC38A7,0.5340234431347741,0.7152914266919593,0.08759340725802528,35.70502564965224,False,False,0.7152914266919593
OGFOD1,0.20875968480124474,0.4366090706315623,0.09410422520913446,44.488177508842654,False,False,0.4366090706315623
CNDP2,0.020585828215956562,0.15597853377553,-0.29197017931081193,169.4839030940358,False,False,0.15597853377553
CCAR1,0.5874826975965008,0.7535139576894534,-0.02441542355921637,54.73876590263552,False,False,0.7535139576894534
KIRREL1,0.33409801251245674,0.5539261223582426,0.10350538342800858,40.092950681360755,False,False,0.5539261223582426
TMEM184C,0.9052098937248174,0.948634949229174,0.034470538973121335,36.42485902367568,False,False,0.948634949229174
SLC47A1,0.20875968480124474,0.4366090706315623,0.19614962745706319,48.1129063862126,False,False,0.4366090706315623
SEPTIN11,0.8426765356863225,0.9143285017184087,0.16564376075760037,67.9964794065894,False,False,0.9143285017184087
OGDHL,0.009144974610076875,0.11394576781835179,-0.8213881797148717,95.83251953125,False,False,0.11394576781835179
CCDC25,0.9472528184220939,0.9714026990668959,0.035872628977289475,51.582140852765335,False,False,0.9714026990668959
NEIL3,0.08784975032756397,0.2874927361710145,0.20489147631775392,29.31751283785192,False,False,0.2874927361710145
PACC1,0.012393581201533556,0.12912073928602216,0.31909507678128823,47.17193705861161,False,False,0.12912073928602216
ELP2,0.4998018503261805,0.6890056352693577,-0.05057897916521583,49.59595219681903,False,False,0.6890056352693577
PCMTD2,0.07406050117984497,0.2649538772874461,-0.23906498532945158,51.73414844419898,False,False,0.2649538772874461
TTC17,0.20875968480124474,0.4366090706315623,0.09658415967742809,57.33290686258455,False,False,0.4366090706315623
IFT122,0.8220307333720004,0.9036379907071128,-0.03326439830408234,43.30328173753692,False,False,0.9036379907071128
ASXL2,0.1568457460262335,0.3795105059138745,-0.06634980538281592,52.12079499407512,False,False,0.3795105059138745
TYW1,0.5167658751032107,0.7027058857231357,0.04561799362494175,48.05051626810213,False,False,0.7027058857231357
INAVA,0.0006726997017804404,0.03976665361675236,0.862308467516511,115.92352853170254,False,False,0.03976665361675236
TMEM39A,0.1093769689410938,0.3175089514146625,0.16924847466056597,41.559777887856086,False,False,0.3175089514146625
WDR41,0.6623751309779664,0.8074797106657868,-0.05283863812490876,50.71804567662681,False,False,0.8074797106657868
ADI1,0.0006726997017804404,0.03976665361675236,-0.6608974978589917,140.63568933998664,False,False,0.03976665361675236
MRGBP,0.5515673446241796,0.7290271146211297,0.1037939431344732,36.85641004981064,False,False,0.7290271146211297
THNSL2,0.9052098937248174,0.948634949229174,0.034434037858503505,52.624707570890095,False,False,0.948634949229174
TMEM143,0.5340234431347741,0.7152914266919593,0.03758798539174607,40.484653379859,False,False,0.7152914266919593
MAP11,0.9052098937248174,0.948634949229174,-0.014415728060278417,40.568119049072266,False,False,0.948634949229174
ECHDC2,0.32102426893048774,0.5428047197314095,-0.07267516633887688,101.96648518632097,False,False,0.5428047197314095
GBP3,0.003171543897712784,0.0738151908671442,0.399789661875571,48.064790307021724,False,False,0.0738151908671442
IMP3,0.989443175779737,0.989443175779737,0.003996559886854504,39.36667000375142,False,False,0.989443175779737
TMEM100,0.14191804589421084,0.3592215599426242,0.6836519352031524,49.52455325242949,False,False,0.3592215599426242
ARHGAP12,0.09814267360006149,0.30149989865879756,0.18871860676995195,47.63504056232731,False,False,0.30149989865879756
VPS53,0.17293466931756118,0.39670346967305165,0.07365383804565669,43.4859816388386,False,False,0.39670346967305165
PGM2,0.04292853120249003,0.2119281250906278,0.2505617975579564,43.07533757279559,False,False,0.2119281250906278
QRSL1,0.2838351887755598,0.510627369753445,0.08301066588533046,46.54988916908822,False,False,0.510627369753445
CWF19L1,0.4998018503261805,0.6890056352693577,0.04493567309857498,44.98151983865877,False,False,0.6890056352693577
TMEM140,0.7811202411741249,0.8790869060546703,0.018390106700064274,140.08988729337366,False,False,0.8790869060546703
LRRC36,0.09814267360006149,0.30149989865879756,0.17688956408351342,34.651727443788104,False,False,0.30149989865879756
RBM41,0.27211434718582883,0.49994357719982035,-0.13244285104363898,37.01836283613996,False,False,0.49994357719982035
C4orf19,0.14191804589421084,0.3592215599426242,-0.12207247310433063,37.90193976425543,False,False,0.3592215599426242
EXOC2,0.6432933289838867,0.7946893087320641,0.05640601509158328,42.32467614150629,False,False,0.7946893087320641
TMEM40,0.4998018503261805,0.6890056352693577,0.09238338563094078,34.02312581132097,False,False,0.6890056352693577
ACOXL,0.2285672846295076,0.4577530541725056,0.2169487089821119,29.348127737277892,False,False,0.4577530541725056
BRF2,0.09814267360006149,0.30149989865879756,0.1433912001754394,37.971825576410055,False,False,0.30149989865879756
PBRM1,0.6058371434771839,0.7682684302486693,0.02771175961654375,44.34935239466225,False,False,0.7682684302486693
FBXW7,0.7209062417708142,0.8425827927158976,-0.013132579745513868,39.18702427933856,False,False,0.8425827927158976
KLHL26,0.9052098937248174,0.948634949229174,-0.030842372330036578,44.218205800870564,False,False,0.948634949229174
TBC1D19,0.36125999554501764,0.5777349781823217,0.09419853112011722,36.62870193109279,False,False,0.5777349781823217
CCDC91,0.33409801251245674,0.5539261223582426,-0.0830360266472884,38.813052572855135,False,False,0.5539261223582426
